province_code,province_name,city,site_name,latitude,longitude,medium,contamination_type,contamination_group,site_count,cost_min_cad_per_tonne,cost_max_cad_per_tonne,cost_mid_cad_per_tonne,city_adjusted_mid_cad_per_tonne
QC,Quebec,Montreal,MMC,45.477814,-73.551406,Soil,Other organics,Unknown,1,,,,
QC,Quebec,Montreal,MMC,45.477814,-73.551406,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,MMC,45.477814,-73.551406,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,"Mechanical Workshop L-3 North, ASU LP",45.576000,-73.526000,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,"Mechanical Workshop L-3 North, ASU LP",45.576000,-73.526000,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,"Mechanical Workshop, L-3, ASU Longue-Pointe South",45.576100,-73.525200,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,"Mechanical Workshop, L-3, ASU Longue-Pointe South",45.576100,-73.525200,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Montreal soccer pitch,45.576500,-73.533300,Soil,Halogenated Hydrocarbon,Industrial Acids/Solvents,1,450,900,675,675
QC,Quebec,Montreal,Montreal soccer pitch,45.576500,-73.533300,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Montreal soccer pitch,45.576500,-73.533300,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Montreal soccer pitch,45.576500,-73.533300,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Multipurpose runway Montreal Garrison north side,45.575800,-73.525800,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Multipurpose runway Montreal Garrison north side,45.575800,-73.525800,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,New Storage Area in Back of the Building,45.429400,-73.644700,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,New Storage Area in Back of the Building,45.429400,-73.644700,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Normand-Maurice Building,45.482024,-73.584026,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Normand-Maurice Building,45.482024,-73.584026,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Normand-Maurice Building,45.482024,-73.584026,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,"Nun's Island Boulevard, Montreal",45.469234,-73.545800,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,"Nun's Island, Montreal",45.471036,-73.544213,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Old Port of Montreal,45.505000,-73.550830,Not Available,"Metal, metalloid, and organometallic",Unknown,10,,,,
QC,Quebec,Montreal,Old Port of Montreal,45.505000,-73.550830,Not Available,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),10,180,280,230,230
QC,Quebec,Montreal,Old Port of Montreal,45.505000,-73.550830,Not Available,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),10,180,280,230,230
QC,Quebec,Montreal,Old Port of Montreal,45.505000,-73.550830,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),5,180,280,230,230
QC,Quebec,Montreal,Old Port of Montreal,45.505000,-73.550830,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),5,180,280,230,230
QC,Quebec,Montreal,Old Port of Montreal - Confinement Cell,45.493272,-73.552467,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Old Port of Montreal - Confinement Cell,45.493272,-73.552467,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Old Port of Montreal - Confinement Cell,45.493272,-73.552467,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Old Port of Montreal - Confinement Cell,45.493272,-73.552467,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Old Port of Montreal - Horloge Basin,45.505000,-73.550830,Not Available,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Old Port of Montreal - Horloge Basin,45.505000,-73.550830,Not Available,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Old Port of Montreal - Horloge Basin,45.505000,-73.550830,Not Available,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,"Outdoor Firing Range L-139, ASU LP",45.576000,-73.526000,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Outside Building B,45.514878,-73.660694,Soil,Halogenated Hydrocarbon,Industrial Acids/Solvents,1,450,900,675,675
QC,Quebec,Montreal,Parcel 1,45.480931,-73.538748,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Parcel 1,45.480931,-73.538748,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Parcel 1,45.480931,-73.538748,Groundwater,PCBs (Polychlorinated Biphenyl) and PCDD/Fs (polychlorinated dibenzo-p-dioxin/dibenzofuran),Unknown,1,,,,
QC,Quebec,Montreal,Parcel 1,45.480931,-73.538748,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Parcel 1,45.480931,-73.538748,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Parcel 1,45.480931,-73.538748,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Parcel 1,45.480931,-73.538748,Soil,PCBs (Polychlorinated Biphenyl) and PCDD/Fs (polychlorinated dibenzo-p-dioxin/dibenzofuran),Unknown,1,,,,
QC,Quebec,Montreal,Parcel 1,45.480931,-73.538748,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Parcel 2,45.472620,-73.553790,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Parcel 2,45.472620,-73.553790,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Parcel 3,45.472620,-73.553790,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Parcel 3,45.472620,-73.553790,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Parcel 4,45.472620,-73.553790,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Parcel 4,45.472620,-73.553790,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Parking - South Section (Notre Dame) ASU LP,45.576000,-73.526000,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,"Parking at south L-6, ASU LP",45.576000,-73.526000,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Pont Clément,45.475205,-73.541583,Groundwater,Other inorganics,Unknown,1,,,,
QC,Quebec,Montreal,Pont Clément,45.475205,-73.541583,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Pont Clément,45.475205,-73.541583,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Pont Clément,45.475205,-73.541583,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Prairies River at Cheval Blanc Rapids,45.518300,-73.842500,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Putting drain arnd bldg L-42,45.574200,-73.519000,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,"Rene-Levesque Boulevard, North of HWY 15, Nun's Island",45.471000,-73.542000,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,"Rene-Levesque Boulevard, South of HWY 15, Nun's Island",45.469004,-73.535153,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,"Sector Slag Studies, ASU LP",45.576700,-73.521900,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.1,45.430100,-73.677550,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 01.1,45.430100,-73.677550,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.1,45.430100,-73.677550,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 01.1,45.430100,-73.677550,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.1,45.430100,-73.677550,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.2,45.432098,-73.679543,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 01.2,45.432098,-73.679543,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.2,45.432098,-73.679543,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 01.2,45.432098,-73.679543,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.2,45.432098,-73.679543,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.2,45.432098,-73.679543,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 01.2,45.432098,-73.679543,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.2,45.432098,-73.679543,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 01.3,45.430801,-73.670532,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 01.3,45.430801,-73.670532,Soil,Other organics,Unknown,1,,,,
QC,Quebec,Montreal,Site 01.3,45.430801,-73.670532,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 01.3,45.430801,-73.670532,Surface soil,Other organics,Unknown,1,,,,
QC,Quebec,Montreal,Site 01.3,45.430801,-73.670532,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 02.1,45.431000,-73.666191,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 02.1,45.431000,-73.666191,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 02.1,45.431000,-73.666191,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 02.1,45.431000,-73.666191,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 02.2.0,45.431314,-73.668306,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 02.2.0,45.431314,-73.668306,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 02.2.0,45.431314,-73.668306,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 02.3,45.431599,-73.665421,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 02.3,45.431599,-73.665421,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.1,45.433498,-73.662918,Groundwater,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.1,45.433498,-73.662918,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.1,45.433498,-73.662918,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.1,45.433498,-73.662918,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.1,45.433498,-73.662918,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.1,45.433498,-73.662918,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.1,45.433498,-73.662918,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.2.1,45.435001,-73.659882,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.2.1,45.435001,-73.659882,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.2.1,45.435001,-73.659882,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.2.2,45.435600,-73.658173,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.2.2,45.435600,-73.658173,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.2.3,45.435200,-73.658836,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.2.3,45.435200,-73.658836,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.2.3,45.435200,-73.658836,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.2.3,45.435200,-73.658836,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.2.3,45.435200,-73.658836,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.2.3,45.435200,-73.658836,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.2.4,45.436100,-73.657227,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.2.4,45.436100,-73.657227,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.2.4,45.436100,-73.657227,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.3,45.432701,-73.662392,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.3,45.432701,-73.662392,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 03.4,45.434399,-73.658562,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 03.5,45.435398,-73.656387,Other medium,"Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.1.1,45.437500,-73.653458,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.1.1,45.437500,-73.653458,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.1.1,45.437500,-73.653458,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.1.2,45.438599,-73.651550,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.1.2,45.438599,-73.651550,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.1.3,45.439499,-73.650681,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.1.3,45.439499,-73.650681,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.1.3,45.439499,-73.650681,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.1.3,45.439499,-73.650681,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.2.1,45.439800,-73.649078,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.2.1,45.439800,-73.649078,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.2.1,45.439800,-73.649078,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.2.1,45.439800,-73.649078,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.2.1,45.439800,-73.649078,Surface soil,PCBs (Polychlorinated Biphenyl) and PCDD/Fs (polychlorinated dibenzo-p-dioxin/dibenzofuran),Unknown,1,,,,
QC,Quebec,Montreal,Site 04.2.1,45.439800,-73.649078,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.2.2,45.441002,-73.646759,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.2.2,45.441002,-73.646759,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.2.2,45.441002,-73.646759,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.2.3,45.441101,-73.646309,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.2.3,45.441101,-73.646309,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.2.3,45.441101,-73.646309,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.2.3,45.441101,-73.646309,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Groundwater,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Surface soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.3,45.440800,-73.650078,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.4,45.435101,-73.656960,Not Available,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.5,45.436798,-73.652908,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.5,45.436798,-73.652908,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.5,45.436798,-73.652908,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.6,45.437801,-73.652618,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.6,45.437801,-73.652618,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.6,45.437801,-73.652618,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.7,45.441601,-73.644951,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 04.7,45.441601,-73.644951,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.7,45.441601,-73.644951,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.7,45.441601,-73.644951,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.7,45.441601,-73.644951,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 04.7,45.441601,-73.644951,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 05.1,45.442101,-73.643867,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 05.2,45.441299,-73.644241,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 05.4,45.439400,-73.647987,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 06.1,45.444199,-73.638519,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 06.1,45.444199,-73.638519,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 06.1,45.444199,-73.638519,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 06.1,45.444199,-73.638519,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 06.1,45.444199,-73.638519,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 06.1,45.444199,-73.638519,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 06.2,45.443600,-73.638023,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 06.2,45.443600,-73.638023,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 07.1 (north deposit site),45.448101,-73.630096,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 07.1 (north deposit site),45.448101,-73.630096,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 07.2,45.448200,-73.629692,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 07.2,45.448200,-73.629692,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 07.2,45.448200,-73.629692,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 07.2,45.448200,-73.629692,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 07.3,45.448299,-73.628464,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 07.3,45.448299,-73.628464,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 08.1,45.452900,-73.624130,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 08.1,45.452900,-73.624130,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 08.1,45.452900,-73.624130,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 08.2,45.453098,-73.622353,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
QC,Quebec,Montreal,Site 08.2,45.453098,-73.622353,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,230
QC,Quebec,Montreal,Site 08.3,45.453899,-73.621231,Soil,Other organics,Unknown,1,,,,
