province_code,province_name,city,site_name,site_id,site_type,latitude,longitude,area_sqm,former_use,contamination_level,soil_suitability,transit_distance_m,infrastructure_readiness,activity_status,viability_score,estimated_units,estimated_remediation_cad,recommended_form
ON,Ontario,Mississauga,Toronto Golf Course,mississauga-osm-parking-lot-32243017,parking_lot,43.5937341935897,-79.5538570961538,824658,golf course repurpose,low,73,786,88,likely_active,29,17318,74219220,mixed-use
ON,Ontario,Mississauga,Value Park Lot,mississauga-osm-parking-lot-10151328,parking_lot,43.6894544666667,-79.6163684619048,70464,surface parking,medium,73,55,88,likely_active,34,1332,17616000,mixed-use
ON,Ontario,Mississauga,Weston Golf and Country Club,mississauga-osm-parking-lot-32171484,parking_lot,43.7049162647059,-79.5393232317647,628288,golf course repurpose,low,73,726,88,likely_active,29,13194,56545920,mixed-use
ON,Ontario,Mississauga,Woodbine Mall,mississauga-osm-dead-mall-29466121,dead_mall,43.7201406728395,-79.5997241987654,42665,retail complex,medium,65,240,80,likely_active,28,968,10666250,mixed-use
QC,Quebec,Montreal,AD parking,montreal-osm-parking-lot-129437735,parking_lot,45.4577802142857,-73.6393923,1200,surface parking,medium,73,36,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Alexis Nihon Plaza,montreal-osm-dead-mall-20177663,dead_mall,45.4889002142857,-73.5862739428571,18099,retail complex,medium,65,70,80,likely_active,22,410,4524750,mid-rise
QC,Quebec,Montreal,Autoparc Stanley,montreal-osm-parking-lot-38949641,parking_lot,45.498169225,-73.572222625,2642,surface parking,medium,73,94,88,likely_active,16,50,660500,low-rise
QC,Quebec,Montreal,Aux quatre coins,montreal-osm-dead-mall-40433508,dead_mall,45.6243509076923,-73.8052539307692,8718,retail complex,medium,65,117,80,likely_active,16,198,2179500,mid-rise
QC,Quebec,Montreal,Beaconsfield,montreal-osm-parking-lot-11393297,parking_lot,45.4439630407407,-73.8310422814815,238412,golf course repurpose,low,73,446,88,likely_active,33,5007,21457080,mixed-use
QC,Quebec,Montreal,Carrefour Angrignon,montreal-osm-dead-mall-47332016,dead_mall,45.4473268135135,-73.6156755878378,85905,retail complex,medium,65,193,80,likely_active,28,1948,21476250,mixed-use
QC,Quebec,Montreal,Centre commercial Côte St-Luc,montreal-osm-dead-mall-47331723,dead_mall,45.465692355,-73.65527605,13834,retail complex,medium,65,80,80,likely_active,19,314,3458500,mid-rise
QC,Quebec,Montreal,Centre d'Achats Lacordaire,montreal-osm-dead-mall-46841388,dead_mall,45.5968246916667,-73.6101535416667,2907,retail complex,medium,65,99,80,likely_active,14,66,726750,low-rise
QC,Quebec,Montreal,Centre Domaine,montreal-osm-dead-mall-46844554,dead_mall,45.581424997619,-73.5413726047619,22861,retail complex,medium,65,153,80,likely_active,21,518,5715250,mixed-use
QC,Quebec,Montreal,Centre Duvernay,montreal-osm-dead-mall-46845086,dead_mall,45.591564052,-73.665900536,25057,retail complex,medium,65,181,80,likely_active,22,568,6264250,mixed-use
QC,Quebec,Montreal,Centre Fleury,montreal-osm-dead-mall-37117598,dead_mall,45.5671923225806,-73.6544818483871,7885,retail complex,medium,65,73,80,likely_active,16,179,1971250,low-rise
QC,Quebec,Montreal,Centre LaSalle,montreal-osm-dead-mall-47179631,dead_mall,45.4277661583333,-73.6083111166667,10760,retail complex,medium,65,108,80,likely_active,18,244,2690000,mid-rise
QC,Quebec,Montreal,Centre Rockland,montreal-osm-dead-mall-46867840,dead_mall,45.5281255037037,-73.6480381123457,37879,retail complex,medium,65,119,80,likely_active,32,859,9469750,mixed-use
QC,Quebec,Montreal,CF Cadillac Fairview Pointe-Claire,montreal-osm-dead-mall-22869926,dead_mall,45.4639918712329,-73.8317356739726,62442,retail complex,medium,65,140,80,likely_active,32,1416,15610500,mixed-use
QC,Quebec,Montreal,Club de golf Beaconsfield,montreal-osm-parking-lot-11393236,parking_lot,45.4359932666667,-73.8287831909091,376380,golf course repurpose,low,73,216,88,likely_active,37,7904,33874200,mixed-use
QC,Quebec,Montreal,Club de Golf de Saint-Lambert,montreal-osm-parking-lot-46866710,parking_lot,45.5043495454545,-73.5017556090909,1200,golf course repurpose,low,73,540,88,likely_active,11,25,108000,low-rise
QC,Quebec,Montreal,Club de Golf Glendale,montreal-osm-parking-lot-171556844,parking_lot,45.6450031307692,-73.9452583538462,1078686,golf course repurpose,low,73,140,88,likely_active,40,22652,97081740,mixed-use
QC,Quebec,Montreal,Club de Golf Hillsdale,montreal-osm-parking-lot-171556826,parking_lot,45.6479377533333,-73.90196524,1445329,golf course repurpose,low,73,140,88,likely_active,40,30352,130079610,mixed-use
QC,Quebec,Montreal,Club de Golf Islesmere,montreal-osm-parking-lot-44664423,parking_lot,45.5287830307692,-73.8503198076923,771527,golf course repurpose,low,73,470,88,likely_active,33,16202,69437430,mixed-use
QC,Quebec,Montreal,Club de Golf Les Quatre Domaines,montreal-osm-parking-lot-148772044,parking_lot,45.6681799666667,-73.9138702625,1364505,golf course repurpose,low,73,1433,88,likely_active,29,28655,122805450,mixed-use
QC,Quebec,Montreal,Club de golf municipal de Montréal,montreal-osm-parking-lot-20215788,parking_lot,45.5695158666667,-73.5570123,139450,golf course repurpose,low,73,287,88,likely_active,37,2928,12550500,mixed-use
QC,Quebec,Montreal,Club de Golf Rosemère Fontainebleau,montreal-osm-parking-lot-23378003,parking_lot,45.661176664,-73.8196826413333,746916,golf course repurpose,low,73,151,88,likely_active,37,15685,67222440,mixed-use
QC,Quebec,Montreal,Club de Golf Royal Montreal,montreal-osm-parking-lot-80194594,parking_lot,45.4967083089552,-73.9049521343284,1767275,golf course repurpose,low,73,1862,88,likely_active,29,37113,159054750,mixed-use
QC,Quebec,Montreal,Complexe Laval-Ouest,montreal-osm-dead-mall-83902017,dead_mall,45.5489760428571,-73.8717897928571,1706,retail complex,medium,65,81,80,likely_active,14,39,426500,low-rise
QC,Quebec,Montreal,Country Club de Montréal,montreal-osm-parking-lot-28433240,parking_lot,45.4847525863636,-73.4983744227273,447665,golf course repurpose,low,73,472,88,likely_active,33,9401,40289850,mixed-use
QC,Quebec,Montreal,East Parking,montreal-osm-parking-lot-129437734,parking_lot,45.4594262923077,-73.64011525,4249,surface parking,medium,73,196,88,likely_active,12,80,1062250,low-rise
QC,Quebec,Montreal,Édifice Warshaw,montreal-osm-parking-lot-143939658,parking_lot,45.51679808,-73.57718456,1200,surface parking,medium,73,72,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Elm Ridge Country Club,montreal-osm-parking-lot-80194645,parking_lot,45.4850184083333,-73.917588275,1433181,golf course repurpose,low,73,2584,88,likely_active,29,30097,128986290,mixed-use
QC,Quebec,Montreal,Galerie des Mille-Îles,montreal-osm-dead-mall-46818517,dead_mall,45.6290409833333,-73.8123805266667,23263,retail complex,medium,65,150,80,likely_active,25,528,5815750,mixed-use
QC,Quebec,Montreal,Galeries d'Anjou,montreal-osm-dead-mall-46842432,dead_mall,45.6008211937931,-73.5647528593103,84045,retail complex,medium,65,189,80,likely_active,28,1906,21011250,mixed-use
QC,Quebec,Montreal,Galeries des Sources,montreal-osm-dead-mall-47222577,dead_mall,45.4833748552632,-73.7914323236842,38980,retail complex,medium,65,166,80,likely_active,28,884,9745000,mixed-use
QC,Quebec,Montreal,Galeries du Moulin,montreal-osm-dead-mall-46788007,dead_mall,45.6769166384615,-73.5817292307692,12446,retail complex,medium,65,98,80,likely_active,19,282,3111500,mid-rise
QC,Quebec,Montreal,Galeries Normandie,montreal-osm-dead-mall-46865670,dead_mall,45.5364651346154,-73.6983093692308,20753,retail complex,medium,65,170,80,likely_active,20,471,5188250,mid-rise
QC,Quebec,Montreal,Galeries St-Laurent,montreal-osm-dead-mall-46868266,dead_mall,45.5195029884615,-73.7011361038462,24091,retail complex,medium,65,70,80,likely_active,25,546,6022750,mixed-use
QC,Quebec,Montreal,Galeries Terrebonne,montreal-osm-dead-mall-46786559,dead_mall,45.7032257,-73.6469990294118,37209,retail complex,medium,65,145,80,likely_active,32,844,9302250,mixed-use
QC,Quebec,Montreal,Golf de l'Île de Montréal,montreal-osm-parking-lot-49160164,parking_lot,45.6832288884615,-73.5234129538462,667380,golf course repurpose,low,73,384,88,likely_active,33,14015,60064200,mixed-use
QC,Quebec,Montreal,Golf de l'Île de Montréal - Parcours de l'Irlande,montreal-osm-parking-lot-49159971,parking_lot,45.6914829577778,-73.5059219533333,683852,golf course repurpose,low,73,634,88,likely_active,29,14361,61546680,mixed-use
QC,Quebec,Montreal,Golf Des Moulins,montreal-osm-parking-lot-174521273,parking_lot,45.6970250578947,-73.6821544157895,133961,golf course repurpose,low,73,140,88,likely_active,40,2813,12056490,mixed-use
QC,Quebec,Montreal,Golf Dorval,montreal-osm-parking-lot-22797123,parking_lot,45.4710972409091,-73.7735260704545,1055597,golf course repurpose,low,73,817,88,likely_active,29,22168,95003730,mixed-use
QC,Quebec,Montreal,Golf Exécutif Montréal,montreal-osm-parking-lot-147707703,parking_lot,45.4510057755319,-73.5571100526596,261661,golf course repurpose,low,73,365,88,likely_active,33,5495,23549490,mixed-use
QC,Quebec,Montreal,Golf le Cardinal,montreal-osm-parking-lot-52303650,parking_lot,45.5377518666667,-73.8510074571429,467333,golf course repurpose,low,73,417,88,likely_active,33,9814,42059970,mixed-use
QC,Quebec,Montreal,Golf St-François,montreal-osm-parking-lot-53331988,parking_lot,45.6676913560976,-73.7075156804878,1247819,golf course repurpose,low,73,1252,88,likely_active,29,26204,112303710,mixed-use
QC,Quebec,Montreal,Halles d'Anjou,montreal-osm-dead-mall-46842474,dead_mall,45.5981606655172,-73.5676815517241,13282,retail complex,medium,65,53,80,likely_active,19,301,3320500,mid-rise
QC,Quebec,Montreal,Laval Elysée Plaza,montreal-osm-dead-mall-46868492,dead_mall,45.5281601210526,-73.7568949947369,5522,retail complex,medium,65,101,80,likely_active,15,125,1380500,low-rise
QC,Quebec,Montreal,Laval-Sur-Le-Lac,montreal-osm-parking-lot-30425959,parking_lot,45.531166615493,-73.8675096239437,1332955,golf course repurpose,low,73,463,88,likely_active,33,27992,119965950,mixed-use
QC,Quebec,Montreal,Les Jardins Dorval,montreal-osm-dead-mall-47329790,dead_mall,45.4446714156863,-73.7429189843137,28060,retail complex,medium,65,134,80,likely_active,28,636,7015000,mixed-use
QC,Quebec,Montreal,Les Promenades Deux-Montagnes,montreal-osm-dead-mall-46865182,dead_mall,45.5411971727273,-73.9243799969697,33387,retail complex,medium,65,167,80,likely_active,27,757,8346750,mixed-use
QC,Quebec,Montreal,Mail Cavendish,montreal-osm-dead-mall-47331737,dead_mall,45.4758458230769,-73.6659975333333,25636,retail complex,medium,65,98,80,likely_active,26,581,6409000,mixed-use
QC,Quebec,Montreal,Moishes,montreal-osm-parking-lot-143590629,parking_lot,45.51673082,-73.57782364,1200,surface parking,medium,73,45,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Dead Mall 14173,montreal-osm-dead-mall-46819132,dead_mall,45.6067105608696,-73.7155142217391,4355,retail complex,medium,65,84,80,likely_active,14,99,1088750,low-rise
QC,Quebec,Montreal,Montreal Dead Mall 14174,montreal-osm-dead-mall-46819133,dead_mall,45.6073148222222,-73.7164626555556,1442,retail complex,medium,65,136,80,likely_active,14,33,360500,low-rise
QC,Quebec,Montreal,Montreal Dead Mall 14180,montreal-osm-dead-mall-46844692,dead_mall,45.592079296875,-73.570113775,30368,retail complex,medium,65,121,80,likely_active,29,689,7592000,mixed-use
QC,Quebec,Montreal,Montreal Dead Mall 14197,montreal-osm-dead-mall-47221108,dead_mall,45.4892591785714,-73.8512144642857,2788,retail complex,medium,65,74,80,likely_active,14,63,697000,low-rise
QC,Quebec,Montreal,Montreal Dead Mall 14214,montreal-osm-dead-mall-52919025,dead_mall,45.6074820333333,-73.7157092166667,1200,retail complex,medium,65,157,80,likely_active,10,27,300000,low-rise
QC,Quebec,Montreal,Montreal Dead Mall 14215,montreal-osm-dead-mall-52919031,dead_mall,45.6069388142857,-73.7160836571428,1476,retail complex,medium,65,93,80,likely_active,14,33,369000,low-rise
QC,Quebec,Montreal,Montreal Dead Mall 399,montreal-osm-dead-mall-182432398,dead_mall,45.4838451642857,-73.8611867785714,2050,retail complex,medium,65,380,80,likely_active,6,46,512500,low-rise
QC,Quebec,Montreal,Montreal Dead Mall 400,montreal-osm-dead-mall-182485582,dead_mall,45.4838773,-73.8585576142857,2612,retail complex,medium,65,380,80,likely_active,6,59,653000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14085,montreal-osm-parking-lot-11497903,parking_lot,45.4270464206897,-73.8220077034483,2232,surface parking,medium,73,357,88,likely_active,8,42,558000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14086,montreal-osm-parking-lot-11499370,parking_lot,45.4305778571429,-73.8240432571429,1295,surface parking,medium,73,36,88,likely_active,16,24,323750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14087,montreal-osm-parking-lot-11499561,parking_lot,45.429375775,-73.8256521875,1408,surface parking,medium,73,35,88,likely_active,16,27,352000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14088,montreal-osm-parking-lot-11584399,parking_lot,45.4449709666667,-73.8149106,20954,surface parking,medium,73,133,88,likely_active,25,396,5238500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14089,montreal-osm-parking-lot-11589452,parking_lot,45.44955806,-73.813635,6634,surface parking,medium,73,75,88,likely_active,17,125,1658500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14090,montreal-osm-parking-lot-11876033,parking_lot,45.4561139857143,-73.7983866571429,2191,surface parking,medium,73,47,88,likely_active,16,41,547750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14091,montreal-osm-parking-lot-12391301,parking_lot,45.4267134108108,-73.8258239486486,1643,surface parking,medium,73,247,88,likely_active,12,31,410750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14092,montreal-osm-parking-lot-12391303,parking_lot,45.4271092142857,-73.8247969285714,2076,surface parking,medium,73,217,88,likely_active,12,39,519000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14093,montreal-osm-parking-lot-16006011,parking_lot,45.4621972,-73.81058392,2801,surface parking,medium,73,279,88,likely_active,12,53,700250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14096,montreal-osm-parking-lot-20508431,parking_lot,45.42936804,-73.86302826,6153,surface parking,medium,73,422,88,likely_active,10,116,1538250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14097,montreal-osm-parking-lot-20510315,parking_lot,45.4245893285714,-73.8663087857143,1686,surface parking,medium,73,137,88,likely_active,16,32,421500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14098,montreal-osm-parking-lot-20912496,parking_lot,45.4483159105263,-73.8324682473684,8172,surface parking,medium,73,125,88,likely_active,18,154,2043000,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14099,montreal-osm-parking-lot-20912924,parking_lot,45.4494985,-73.83318566,5414,surface parking,medium,73,73,88,likely_active,17,102,1353500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14100,montreal-osm-parking-lot-20912932,parking_lot,45.44911009,-73.83373399,3690,surface parking,medium,73,126,88,likely_active,16,70,922500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14101,montreal-osm-parking-lot-20913183,parking_lot,45.4487832125,-73.835708875,3544,surface parking,medium,73,267,88,likely_active,12,67,886000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14102,montreal-osm-parking-lot-21337359,parking_lot,45.49910895,-73.57269422,1762,surface parking,medium,73,93,88,likely_active,16,33,440500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14103,montreal-osm-parking-lot-21337484,parking_lot,45.4976666875,-73.57384465,2067,surface parking,medium,73,91,88,likely_active,16,39,516750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14104,montreal-osm-parking-lot-22775150,parking_lot,45.44150738,-73.76089588,5667,surface parking,medium,73,91,88,likely_active,17,107,1416750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14105,montreal-osm-parking-lot-22775154,parking_lot,45.4411374166667,-73.7635967333333,1312,surface parking,medium,73,53,88,likely_active,16,25,328000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14106,montreal-osm-parking-lot-22775155,parking_lot,45.4402186,-73.7633778666667,2436,surface parking,medium,73,45,88,likely_active,16,46,609000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14107,montreal-osm-parking-lot-22775631,parking_lot,45.440341525,-73.7535576375,2692,surface parking,medium,73,187,88,likely_active,12,51,673000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14108,montreal-osm-parking-lot-22775633,parking_lot,45.4396166285714,-73.7556297571429,2787,surface parking,medium,73,59,88,likely_active,16,53,696750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14109,montreal-osm-parking-lot-22775634,parking_lot,45.4413756571429,-73.7575966571429,4634,surface parking,medium,73,165,88,likely_active,13,88,1158500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14110,montreal-osm-parking-lot-22781160,parking_lot,45.44317952,-73.74199234,7146,surface parking,medium,73,90,88,likely_active,18,135,1786500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14111,montreal-osm-parking-lot-22781161,parking_lot,45.44378182,-73.74264932,1602,surface parking,medium,73,53,88,likely_active,16,30,400500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14112,montreal-osm-parking-lot-22781730,parking_lot,45.4470356875,-73.7340287375,5565,surface parking,medium,73,54,88,likely_active,17,105,1391250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14114,montreal-osm-parking-lot-22869925,parking_lot,45.4642084077922,-73.8309568714286,150866,surface parking,medium,73,106,88,likely_active,34,2851,37716500,mixed-use
QC,Quebec,Montreal,Montreal Parking Lot 14116,montreal-osm-parking-lot-22870207,parking_lot,45.4680628666667,-73.8260785,5826,surface parking,medium,73,143,88,likely_active,17,110,1456500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14117,montreal-osm-parking-lot-22870555,parking_lot,45.4610816925,-73.8206585675,39127,surface parking,medium,73,108,88,likely_active,34,740,9781750,mixed-use
QC,Quebec,Montreal,Montreal Parking Lot 14118,montreal-osm-parking-lot-22871445,parking_lot,45.50681926,-73.76318598,1200,surface parking,medium,73,88,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14123,montreal-osm-parking-lot-25899553,parking_lot,45.5301792222222,-73.5339965777778,52625,surface parking,medium,73,454,88,likely_active,26,995,13156250,mixed-use
QC,Quebec,Montreal,Montreal Parking Lot 14126,montreal-osm-parking-lot-27172534,parking_lot,45.5107965307692,-73.6909642461539,12097,surface parking,medium,73,99,88,likely_active,20,229,3024250,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14127,montreal-osm-parking-lot-27172535,parking_lot,45.5102758666667,-73.6891591111111,4685,surface parking,medium,73,83,88,likely_active,16,89,1171250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14128,montreal-osm-parking-lot-27205975,parking_lot,45.5073200736842,-73.7020366368421,5883,surface parking,medium,73,32,88,likely_active,17,111,1470750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14129,montreal-osm-parking-lot-27205978,parking_lot,45.50828266,-73.7006475,5878,surface parking,medium,73,133,88,likely_active,17,111,1469500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14131,montreal-osm-parking-lot-27610113,parking_lot,45.45347579,-73.59482061,1200,surface parking,medium,73,68,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14133,montreal-osm-parking-lot-28857417,parking_lot,45.5445653,-73.9167407769231,15210,surface parking,medium,73,131,88,likely_active,22,287,3802500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14134,montreal-osm-parking-lot-29146571,parking_lot,45.6009783714286,-73.5134796571429,2122,surface parking,medium,73,76,88,likely_active,16,40,530500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14135,montreal-osm-parking-lot-29214569,parking_lot,45.5240806043478,-73.861549026087,8497,surface parking,medium,73,82,88,likely_active,18,161,2124250,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14136,montreal-osm-parking-lot-29214657,parking_lot,45.5041841315789,-73.785462468421,8110,surface parking,medium,73,42,88,likely_active,18,153,2027500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14137,montreal-osm-parking-lot-30176661,parking_lot,45.4976642979167,-73.5891228770833,2785,surface parking,medium,73,161,88,likely_active,12,53,696250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14139,montreal-osm-parking-lot-34395581,parking_lot,45.4380874083333,-73.49280285,2407,surface parking,medium,73,292,88,likely_active,12,45,601750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14142,montreal-osm-parking-lot-36807122,parking_lot,45.52728806,-73.53703562,3392,surface parking,medium,73,88,88,likely_active,16,64,848000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14144,montreal-osm-parking-lot-37953802,parking_lot,45.4878393625,-73.5858245875,1200,surface parking,medium,73,65,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14145,montreal-osm-parking-lot-37998264,parking_lot,45.4916591,-73.5807019833333,1200,surface parking,medium,73,64,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14146,montreal-osm-parking-lot-38340496,parking_lot,45.486562125,-73.58236815,1868,surface parking,medium,73,124,88,likely_active,16,35,467000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14147,montreal-osm-parking-lot-38717531,parking_lot,45.5134424,-73.5721581,1200,surface parking,medium,73,50,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14148,montreal-osm-parking-lot-38718502,parking_lot,45.5136990384615,-73.5713907692308,1345,surface parking,medium,73,77,88,likely_active,16,25,336250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14149,montreal-osm-parking-lot-38718506,parking_lot,45.5151015272727,-73.5688559545455,1200,surface parking,medium,73,45,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14150,montreal-osm-parking-lot-38718507,parking_lot,45.51347934,-73.56987106,1200,surface parking,medium,73,86,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14152,montreal-osm-parking-lot-39761937,parking_lot,45.5145584444444,-73.5729869888889,1200,surface parking,medium,73,90,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14153,montreal-osm-parking-lot-39945902,parking_lot,45.6584931466667,-73.7800565466667,530794,golf course repurpose,low,73,244,88,likely_active,37,11147,47771460,mixed-use
QC,Quebec,Montreal,Montreal Parking Lot 14154,montreal-osm-parking-lot-40403356,parking_lot,45.6328658,-73.79605504,2896,surface parking,medium,73,110,88,likely_active,16,55,724000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14156,montreal-osm-parking-lot-40652085,parking_lot,45.6374439571429,-73.7844608714286,4942,surface parking,medium,73,336,88,likely_active,9,93,1235500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14157,montreal-osm-parking-lot-40705370,parking_lot,45.6360412,-73.79483466,1207,surface parking,medium,73,95,88,likely_active,16,23,301750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14158,montreal-osm-parking-lot-41551740,parking_lot,45.5135166666667,-73.5641019,1761,surface parking,medium,73,114,88,likely_active,16,33,440250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14159,montreal-osm-parking-lot-41551811,parking_lot,45.51344655,-73.56552635,1820,surface parking,medium,73,38,88,likely_active,16,34,455000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14160,montreal-osm-parking-lot-41551812,parking_lot,45.51397548,-73.56495604,1200,surface parking,medium,73,83,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14161,montreal-osm-parking-lot-41551822,parking_lot,45.51186336,-73.56504014,1614,surface parking,medium,73,108,88,likely_active,16,31,403500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14162,montreal-osm-parking-lot-41551825,parking_lot,45.512586525,-73.566054075,1200,surface parking,medium,73,67,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14163,montreal-osm-parking-lot-41551835,parking_lot,45.5131000571429,-73.5647760428571,1200,surface parking,medium,73,98,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14164,montreal-osm-parking-lot-41590774,parking_lot,45.49890926,-73.61310068,1200,surface parking,medium,73,399,88,likely_active,8,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14165,montreal-osm-parking-lot-41590791,parking_lot,45.4998614307692,-73.6086009384615,1208,surface parking,medium,73,434,88,likely_active,8,23,302000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14166,montreal-osm-parking-lot-43873953,parking_lot,45.56964388,-73.60395868,1200,surface parking,medium,73,40,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14168,montreal-osm-parking-lot-46340038,parking_lot,45.5403297555556,-73.5100100777778,4632,surface parking,medium,73,146,88,likely_active,16,88,1158000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14172,montreal-osm-parking-lot-46818822,parking_lot,45.61243244,-73.86908506,2206,surface parking,medium,73,638,88,likely_active,4,42,551500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14189,montreal-osm-parking-lot-46868195,parking_lot,45.4997500714286,-73.7083385428571,14159,surface parking,medium,73,95,88,likely_active,22,268,3539750,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14211,montreal-osm-parking-lot-52304913,parking_lot,45.526602425,-73.8622509375,7393,surface parking,medium,73,221,88,likely_active,14,140,1848250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14212,montreal-osm-parking-lot-52325480,parking_lot,45.47591463,-73.578880265,4141,surface parking,medium,73,159,88,likely_active,12,78,1035250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14213,montreal-osm-parking-lot-52733543,parking_lot,45.6011575285714,-73.6536284428571,3480,surface parking,medium,73,82,88,likely_active,16,66,870000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14216,montreal-osm-parking-lot-53096472,parking_lot,45.5575223111111,-73.7289875111111,13926,surface parking,medium,73,206,88,likely_active,18,263,3481500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14217,montreal-osm-parking-lot-53096476,parking_lot,45.5590826,-73.7266675833333,7765,surface parking,medium,73,174,88,likely_active,14,147,1941250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14218,montreal-osm-parking-lot-53096479,parking_lot,45.55834098,-73.72722488,1200,surface parking,medium,73,180,88,likely_active,12,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14220,montreal-osm-parking-lot-53331990,parking_lot,45.6695357555556,-73.7074644833333,9130,surface parking,medium,73,1048,88,likely_active,8,173,2282500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14221,montreal-osm-parking-lot-56142533,parking_lot,45.57646355,-73.9259459666667,1645,surface parking,medium,73,109,88,likely_active,16,31,411250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14222,montreal-osm-parking-lot-60206561,parking_lot,45.51230991,-73.56721725,1200,surface parking,medium,73,69,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14223,montreal-osm-parking-lot-60206563,parking_lot,45.5128629181818,-73.5669628272727,1200,surface parking,medium,73,92,88,likely_active,16,23,300000,low-rise
