source_dataset,source_category,source_site_id,province_code,province_name,city,site_name,site_type,latitude,longitude,area_sqm,former_use,contamination_level,soil_suitability,transit_distance_m,infrastructure_readiness,activity_status,viability_score,estimated_units,estimated_remediation_cad,recommended_form,contamination_group_count,contamination_groups,contamination_types,contamination_record_count,est_cost_min_cad_per_tonne,est_cost_max_cad_per_tonne,est_cost_avg_mid_cad_per_tonne
fcsi_sites_filtered,brownfield,"ON|Ottawa|4727 Ridge Road, Ottawa, ON|45.394719|-75.562874",ON,Ontario,Ottawa,"4727 Ridge Road, Ottawa, ON",brownfield,45.394719,-75.562874,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|4787 Ridge Road|45.393740|-75.558366,ON,Ontario,Ottawa,4787 Ridge Road,brownfield,45.39374,-75.558366,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",1,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|4790 And 4800 Russell Rd|45.375192|-75.549854,ON,Ontario,Ottawa,4790 And 4800 Russell Rd,brownfield,45.375192,-75.549854,,,,,,,,,,,,2,Oil/Petroleum (PHCs) | Unknown,"BTEXs (benzene, toluene, ethylbenzene, and xylene) | Metal, metalloid, and organometallic | PHCs (petroleum hydrocarbons)",6,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|555 Booth Street|45.402893|-75.705858,ON,Ontario,Ottawa,555 Booth Street,brownfield,45.402893,-75.705858,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",4,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|597 Robertson Road|45.309102|-75.865360,ON,Ontario,Ottawa,597 Robertson Road,brownfield,45.309102,-75.86536,,,,,,,,,,,,1,Oil/Petroleum (PHCs),"BTEXs (benzene, toluene, ethylbenzene, and xylene) | PHCs (petroleum hydrocarbons)",2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|605 Robertson Road|45.308952|-75.865724,ON,Ontario,Ottawa,605 Robertson Road,brownfield,45.308952,-75.865724,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),1,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|80 Bayview Garage|45.408128|-75.726649,ON,Ontario,Ottawa,80 Bayview Garage,brownfield,45.408128,-75.726649,,,,,,,,,,,,1,Industrial Acids/Solvents,Halogenated Hydrocarbon,1,450,900,688.5
fcsi_sites_filtered,brownfield,ON|Ottawa|80 Bayview Main Building|45.408637|-75.726977,ON,Ontario,Ottawa,80 Bayview Main Building,brownfield,45.408637,-75.726977,,,,,,,,,,,,2,Industrial Acids/Solvents | Oil/Petroleum (PHCs),Halogenated Hydrocarbon | PHCs (petroleum hydrocarbons),3,180,900,537.2
fcsi_sites_filtered,brownfield,ON|Ottawa|80 Bayview Shed|45.407989|-75.727162,ON,Ontario,Ottawa,80 Bayview Shed,brownfield,45.407989,-75.727162,,,,,,,,,,,,1,Industrial Acids/Solvents,Halogenated Hydrocarbon,1,450,900,688.5
fcsi_sites_filtered,brownfield,ON|Ottawa|80 Bayview Shed 2|45.408234|-75.726707,ON,Ontario,Ottawa,80 Bayview Shed 2,brownfield,45.408234,-75.726707,,,,,,,,,,,,1,Industrial Acids/Solvents,Halogenated Hydrocarbon,1,450,900,688.5
fcsi_sites_filtered,brownfield,ON|Ottawa|90 Bayview Rd|45.408126|-75.726464,ON,Ontario,Ottawa,90 Bayview Rd,brownfield,45.408126,-75.726464,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",1,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|979 Heron Rd (Sawmill Creek West)|45.378876|-75.678583,ON,Ontario,Ottawa,979 Heron Rd (Sawmill Creek West),brownfield,45.378876,-75.678583,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Anderson Rd (North Of Russell)|45.379455|-75.539665,ON,Ontario,Ottawa,Anderson Rd (North Of Russell),brownfield,45.379455,-75.539665,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Area T-99 (TC Aviation Services)|45.322612|-75.660009,ON,Ontario,Ottawa,Area T-99 (TC Aviation Services),brownfield,45.322612,-75.660009,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Areas U-61 and U-62 (NRCan sublease)|45.326082|-75.665352,ON,Ontario,Ottawa,Areas U-61 and U-62 (NRCan sublease),brownfield,45.326082,-75.665352,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),1,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Aylmer Island LL 1299 - Vicinity of the previous lightstation and associated buildings|45.397222|-75.888556,ON,Ontario,Ottawa,Aylmer Island LL 1299 - Vicinity of the previous lightstation and associated buildings,brownfield,45.397222,-75.888556,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",1,,,
fcsi_sites_filtered,brownfield,"ON|Ottawa|Bank St, Conroy Rd, Park Lane (next to 3637 Bank Street)|45.340196|-75.607168",ON,Ontario,Ottawa,"Bank St, Conroy Rd, Park Lane (next to 3637 Bank Street)",brownfield,45.340196,-75.607168,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Bank Street/Highway 31 at Leitrim Road|45.334405|-75.599756,ON,Ontario,Ottawa,Bank Street/Highway 31 at Leitrim Road,brownfield,45.334405,-75.599756,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",1,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|Baskin's Beach Range - Front Range Tower|45.479611|-76.007139,ON,Ontario,Ottawa,Baskin's Beach Range - Front Range Tower,brownfield,45.479611,-76.007139,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",2,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|Baskin's Beach Range - Rear Range Tower|45.478028|-76.003417,ON,Ontario,Ottawa,Baskin's Beach Range - Rear Range Tower,brownfield,45.478028,-76.003417,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",2,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|Bate Island|45.408730|-75.756124,ON,Ontario,Ottawa,Bate Island,brownfield,45.40873,-75.756124,,,,,,,,,,,,1,Oil/Petroleum (PHCs),"BTEXs (benzene, toluene, ethylbenzene, and xylene) | PHCs (petroleum hydrocarbons)",2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Bayview|45.408458|-75.727086,ON,Ontario,Ottawa,Bayview,brownfield,45.408458,-75.727086,,,,,,,,,,,,1,Industrial Acids/Solvents,Halogenated Hydrocarbon,2,450,900,688.5
fcsi_sites_filtered,brownfield,ON|Ottawa|Bells Corners Complex|45.320459|-75.862178,ON,Ontario,Ottawa,Bells Corners Complex,brownfield,45.320459,-75.862178,,,,,,,,,,,,2,Oil/Petroleum (PHCs) | Unknown,"PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons) | Metal, metalloid, and organometallic",9,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Birks Building|45.422840|-75.697992,ON,Ontario,Ottawa,Birks Building,brownfield,45.42284,-75.697992,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),6,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Booth Street|45.401974|-75.706879,ON,Ontario,Ottawa,Booth Street,brownfield,45.401974,-75.706879,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",9,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Booth Street Buildings (William Logan and Administration )|45.399820|-75.705620,ON,Ontario,Ottawa,Booth Street Buildings (William Logan and Administration ),brownfield,45.39982,-75.70562,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic | Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",2,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|Booth Street Buildings (William Logan and Administration)|45.399307|-75.705028,ON,Ontario,Ottawa,Booth Street Buildings (William Logan and Administration),brownfield,45.399307,-75.705028,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Booth Street Buildings (William Logan and Administration)|45.399506|-75.705024,ON,Ontario,Ottawa,Booth Street Buildings (William Logan and Administration),brownfield,45.399506,-75.705024,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",5,180,280,234.6
fcsi_sites_filtered,brownfield,"ON|Ottawa|Booth Street East, West of Wellington|45.421277|-75.715162",ON,Ontario,Ottawa,"Booth Street East, West of Wellington",brownfield,45.421277,-75.715162,,,,,,,,,,,,2,Oil/Petroleum (PHCs) | Unknown,"PAHs (polycyclic aromatic hydrocarbon) | BTEXs (benzene, toluene, ethylbenzene, and xylene) | Metal, metalloid, and organometallic | Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",5,180,280,234.6
fcsi_sites_filtered,brownfield,"ON|Ottawa|Booth Street, West of LeBreton near Chaudiere Falls|45.418590|-75.720048",ON,Ontario,Ottawa,"Booth Street, West of LeBreton near Chaudiere Falls",brownfield,45.41859,-75.720048,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | BTEXs (benzene, toluene, ethylbenzene, and xylene) | Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.) | Other organics | PHCs (petroleum hydrocarbons)",8,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Building T-96 (car rental facility) - Ottawa Macdonald-Cartier International Airport|45.324444|-75.661535,ON,Ontario,Ottawa,Building T-96 (car rental facility) - Ottawa Macdonald-Cartier International Airport,brownfield,45.324444,-75.661535,,,,,,,,,,,,1,Oil/Petroleum (PHCs),"BTEXs (benzene, toluene, ethylbenzene, and xylene) | PHCs (petroleum hydrocarbons)",4,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Building T107 (Shell Tank Farm) - Ottawa Macdonald-Cartier International Airport|45.325433|-75.660996,ON,Ontario,Ottawa,Building T107 (Shell Tank Farm) - Ottawa Macdonald-Cartier International Airport,brownfield,45.325433,-75.660996,,,,,,,,,,,,1,Oil/Petroleum (PHCs),"PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons) | BTEXs (benzene, toluene, ethylbenzene, and xylene)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Bulk fuel storage facility (Esso Tank Farm) - Ottawa Macdonald-Cartier International Airport|45.325192|-75.659773,ON,Ontario,Ottawa,Bulk fuel storage facility (Esso Tank Farm) - Ottawa Macdonald-Cartier International Airport,brownfield,45.325192,-75.659773,,,,,,,,,,,,1,Oil/Petroleum (PHCs),"PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons) | BTEXs (benzene, toluene, ethylbenzene, and xylene)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Bureau of Medical Devices and Radiation Protection|45.374057|-75.685518,ON,Ontario,Ottawa,Bureau of Medical Devices and Radiation Protection,brownfield,45.374057,-75.685518,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Burnside Site|45.409746|-75.730867,ON,Ontario,Ottawa,Burnside Site,brownfield,45.409746,-75.730867,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",2,180,280,234.6
fcsi_sites_filtered,brownfield,"ON|Ottawa|CFS Leitrim, Former UST site between buildings #250D & #138|45.340800|-75.587700",ON,Ontario,Ottawa,"CFS Leitrim, Former UST site between buildings #250D & #138",brownfield,45.3408,-75.5877,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|CFSU Uplands Alert Road former Dump|45.330300|-75.641700,ON,Ontario,Ottawa,CFSU Uplands Alert Road former Dump,brownfield,45.3303,-75.6417,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),4,180,280,234.6
fcsi_sites_filtered,brownfield,"ON|Ottawa|CFSU(O) Leitrim, PWGSC Office Area, Building 251.|45.336200|-75.591100",ON,Ontario,Ottawa,"CFSU(O) Leitrim, PWGSC Office Area, Building 251.",brownfield,45.3362,-75.5911,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),1,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|CFSU(O) Rockcliffe PMQ Trailer Storage Compound|45.453000|-75.634600,ON,Ontario,Ottawa,CFSU(O) Rockcliffe PMQ Trailer Storage Compound,brownfield,45.453,-75.6346,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",1,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|CFSU(O) Uplands PMQ Trailer Storage Compound|45.339400|-75.674100,ON,Ontario,Ottawa,CFSU(O) Uplands PMQ Trailer Storage Compound,brownfield,45.3394,-75.6741,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon),1,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|CONSTANCE BAY -   No Contamination Identified|45.501426|-76.077566,ON,Ontario,Ottawa,CONSTANCE BAY -   No Contamination Identified,brownfield,45.501426,-76.077566,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | Other organics | PAHs (polycyclic aromatic hydrocarbon) | PCBs (Polychlorinated Biphenyl) and PCDD/Fs (polychlorinated dibenzo-p-dioxin/dibenzofuran) | PHCs (petroleum hydrocarbons)",5,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Canadian Police College RCMP|45.458262|-75.655787,ON,Ontario,Ottawa,Canadian Police College RCMP,brownfield,45.458262,-75.655787,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",1,,,
fcsi_sites_filtered,brownfield,"ON|Ottawa|Cartier Square Armoury,Frmr UST,along drill hall Queen E.Dr.|45.421600|-75.688600",ON,Ontario,Ottawa,"Cartier Square Armoury,Frmr UST,along drill hall Queen E.Dr.",brownfield,45.4216,-75.6886,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Center for Surface Transportation Technology|45.329094|-75.647795,ON,Ontario,Ottawa,Center for Surface Transportation Technology,brownfield,45.329094,-75.647795,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",5,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Center for Surface Transportation Technology - Landfill|45.331430|-75.646046,ON,Ontario,Ottawa,Center for Surface Transportation Technology - Landfill,brownfield,45.33143,-75.646046,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | Other organics | BTEXs (benzene, toluene, ethylbenzene, and xylene) | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",6,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Center for Surface Transportation Technology - Wetland|45.331903|-75.645504,ON,Ontario,Ottawa,Center for Surface Transportation Technology - Wetland,brownfield,45.331903,-75.645504,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",4,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.372951|-75.728213,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.372951,-75.728213,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.376532|-75.713571,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.376532,-75.713571,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic | Pesticides",2,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.386410|-75.700845,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.38641,-75.700845,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",1,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.388725|-75.721649,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.388725,-75.721649,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic | Pesticides",2,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.388750|-75.711797,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.38875,-75.711797,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.388855|-75.718056,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.388855,-75.718056,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.388908|-75.711907,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.388908,-75.711907,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),1,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.390595|-75.707163,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.390595,-75.707163,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.390665|-75.720183,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.390665,-75.720183,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon)",2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.391030|-75.709620,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.39103,-75.70962,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | Pesticides",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.391510|-75.706541,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.39151,-75.706541,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.392749|-75.715835,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.392749,-75.715835,,,,,,,,,,,,1,Oil/Petroleum (PHCs),"BTEXs (benzene, toluene, ethylbenzene, and xylene) | PHCs (petroleum hydrocarbons)",2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Experimental Farm|45.393817|-75.706101,ON,Ontario,Ottawa,Central Experimental Farm,brownfield,45.393817,-75.706101,,,,,,,,,,,,1,Unknown,"Metal, metalloid, and organometallic",1,,,
fcsi_sites_filtered,brownfield,ON|Ottawa|Central Heating Plant in Rockcliffe - Disposed to NCC|45.453000|-75.634600,ON,Ontario,Ottawa,Central Heating Plant in Rockcliffe - Disposed to NCC,brownfield,45.453,-75.6346,,,,,,,,,,,,1,Oil/Petroleum (PHCs),"BTEXs (benzene, toluene, ethylbenzene, and xylene) | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Central LeBreton|45.414467|-75.715856,ON,Ontario,Ottawa,Central LeBreton,brownfield,45.414467,-75.715856,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Centre Block Building|45.425144|-75.699893,ON,Ontario,Ottawa,Centre Block Building,brownfield,45.425144,-75.699893,,,,,,,,,,,,3,Oil/Petroleum (PHCs) | Industrial Acids/Solvents | Unknown,"BTEXs (benzene, toluene, ethylbenzene, and xylene) | Halogenated Hydrocarbon | Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",10,180,900,348.07
fcsi_sites_filtered,brownfield,"ON|Ottawa|Champagne Corridor, Breezehill Ave At Somerset Street|45.407810|-75.720065",ON,Ontario,Ottawa,"Champagne Corridor, Breezehill Ave At Somerset Street",brownfield,45.40781,-75.720065,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PHCs (petroleum hydrocarbons)",2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Chaudiere Island Lot P|45.420810|-75.715523,ON,Ontario,Ottawa,Chaudiere Island Lot P,brownfield,45.42081,-75.715523,,,,,,,,,,,,2,Oil/Petroleum (PHCs) | Unknown,"PAHs (polycyclic aromatic hydrocarbon) | Metal, metalloid, and organometallic | Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.) | Other organics",5,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Chaudiere Island Lot Pa|45.421002|-75.715300,ON,Ontario,Ottawa,Chaudiere Island Lot Pa,brownfield,45.421002,-75.7153,,,,,,,,,,,,2,Oil/Petroleum (PHCs) | Unknown,"PAHs (polycyclic aromatic hydrocarbon) | Metal, metalloid, and organometallic | Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.) | Other organics",5,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Cliff Street|45.418727|-75.710658,ON,Ontario,Ottawa,Cliff Street,brownfield,45.418727,-75.710658,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",3,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Cliff Street Central Heating Plant|45.421580|-75.706648,ON,Ontario,Ottawa,Cliff Street Central Heating Plant,brownfield,45.42158,-75.706648,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),4,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Colonel By Drive/Rideau Canal|45.419828|-75.681699,ON,Ontario,Ottawa,Colonel By Drive/Rideau Canal,brownfield,45.419828,-75.681699,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",5,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Communications Research Centre|45.346724|-75.889448,ON,Ontario,Ottawa,Communications Research Centre,brownfield,45.346724,-75.889448,,,,,,,,,,,,3,Oil/Petroleum (PHCs) | Unknown | Industrial Acids/Solvents,"BTEXs (benzene, toluene, ethylbenzene, and xylene) | Biological/chemical warfare agents | Halogenated Hydrocarbon | Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",6,180,900,348.08
fcsi_sites_filtered,brownfield,ON|Ottawa|Communications Research Centre|45.353062|-75.902899,ON,Ontario,Ottawa,Communications Research Centre,brownfield,45.353062,-75.902899,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),1,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Confederation Heights Central Heating Plant|45.376350|-75.686890,ON,Ontario,Ottawa,Confederation Heights Central Heating Plant,brownfield,45.37635,-75.68689,,,,,,,,,,,,2,Industrial Acids/Solvents | Oil/Petroleum (PHCs),Halogenated Hydrocarbon | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons),6,180,900,385.9
fcsi_sites_filtered,brownfield,ON|Ottawa|Confederation Heights Insurance Building|45.376754|-75.687976,ON,Ontario,Ottawa,Confederation Heights Insurance Building,brownfield,45.376754,-75.687976,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | Other organics | PHCs (petroleum hydrocarbons)",6,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Confederation Park|45.419578|-75.683124,ON,Ontario,Ottawa,Confederation Park,brownfield,45.419578,-75.683124,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",4,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Connaught Range Primary Training Centre - Bldgs 142 & 143|45.357100|-75.901900,ON,Ontario,Ottawa,Connaught Range Primary Training Centre - Bldgs 142 & 143,brownfield,45.3571,-75.9019,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),1,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Connaught Range Primary Training Centre - Building 36|45.358000|-75.898700,ON,Ontario,Ottawa,Connaught Range Primary Training Centre - Building 36,brownfield,45.358,-75.8987,,,,,,,,,,,,1,Oil/Petroleum (PHCs),PHCs (petroleum hydrocarbons),2,180,280,234.6
fcsi_sites_filtered,brownfield,ON|Ottawa|Connaught Range Primary Training Centre Former Landfill Site|45.367100|-75.898700,ON,Ontario,Ottawa,Connaught Range Primary Training Centre Former Landfill Site,brownfield,45.3671,-75.8987,,,,,,,,,,,,2,Unknown | Oil/Petroleum (PHCs),"Metal, metalloid, and organometallic | PAHs (polycyclic aromatic hydrocarbon) | PHCs (petroleum hydrocarbons)",4,180,280,234.6
